"Easy_Reservation","Preferred_Seats","Flight_Options","Ticket_Prices","Seat_Comfort","Seat_Roominess","Overhead_Storage","Clean_Aircraft","Courtesy","Friendliness","Helpfulness","Service","Satisfaction","Fly_Again","Recommend","ID","Airline"
1,1,1,1,8,8,7,8,7,7,8,7,8,6,7,252,"AirlineCo.3"
2,1,2,2,9,7,9,8,9,9,9,9,8,7,7,253,"AirlineCo.3"
3,2,1,1,6,7,7,7,6,8,7,8,7,8,8,254,"AirlineCo.3"
1,2,2,1,6,8,7,8,8,8,8,8,6,7,8,255,"AirlineCo.3"
3,2,2,4,7,7,7,8,8,6,8,6,8,9,8,256,"AirlineCo.3"
2,1,1,2,8,8,7,8,8,6,7,8,8,6,7,257,"AirlineCo.3"
2,3,2,3,8,8,7,8,7,9,8,9,7,9,8,258,"AirlineCo.3"
2,3,2,3,8,9,9,9,8,8,8,8,8,8,8,259,"AirlineCo.3"
2,3,2,2,8,7,6,7,8,9,8,8,7,9,9,260,"AirlineCo.3"
1,3,1,1,8,7,8,7,7,7,8,7,7,7,8,261,"AirlineCo.3"
2,2,3,3,8,8,9,8,9,9,8,9,7,7,8,262,"AirlineCo.3"
3,1,1,1,8,9,9,8,9,8,9,8,9,6,8,263,"AirlineCo.3"
2,2,2,1,7,8,8,8,7,7,7,8,8,7,6,264,"AirlineCo.3"
2,1,1,1,8,9,7,7,8,6,7,6,7,7,7,265,"AirlineCo.3"
1,1,1,3,9,9,9,9,8,9,7,8,9,9,9,266,"AirlineCo.3"
1,2,2,3,7,7,6,7,7,6,6,5,7,7,9,267,"AirlineCo.3"
2,1,1,2,7,8,8,6,9,9,9,8,8,7,8,268,"AirlineCo.3"
2,1,1,4,9,9,9,9,9,9,9,8,9,9,9,269,"AirlineCo.3"
3,2,3,3,6,8,7,7,8,9,9,9,8,8,9,270,"AirlineCo.3"
3,3,1,4,7,9,8,9,9,9,9,8,8,9,9,271,"AirlineCo.3"
3,2,3,2,9,8,8,8,9,7,9,8,8,9,9,272,"AirlineCo.3"
1,1,3,2,9,8,9,9,7,8,9,7,8,8,8,273,"AirlineCo.3"
2,2,2,2,9,9,7,7,7,8,7,6,9,8,7,274,"AirlineCo.3"
2,3,2,3,7,7,7,7,8,7,7,8,8,8,7,275,"AirlineCo.3"
1,2,3,1,7,7,8,7,9,7,7,7,7,9,8,276,"AirlineCo.3"
1,1,2,1,8,9,8,7,8,8,8,8,7,4,7,277,"AirlineCo.3"
2,2,2,1,9,8,8,8,8,8,9,9,9,8,8,278,"AirlineCo.3"
4,2,3,3,8,8,8,7,9,8,9,9,9,9,9,279,"AirlineCo.3"
2,1,1,2,8,5,8,7,9,9,8,9,8,8,8,280,"AirlineCo.3"
1,2,2,1,8,8,7,7,6,7,7,6,7,7,7,281,"AirlineCo.3"
2,3,2,3,8,8,8,8,8,7,8,7,6,8,8,282,"AirlineCo.3"
4,3,2,3,8,7,8,8,9,7,8,9,7,8,8,283,"AirlineCo.3"
1,1,2,1,7,8,7,8,7,9,6,7,7,8,9,284,"AirlineCo.3"
1,1,1,1,9,9,8,9,6,6,7,6,8,8,8,285,"AirlineCo.3"
1,2,1,1,7,9,7,8,7,8,7,7,7,8,7,286,"AirlineCo.3"
1,3,3,4,8,9,8,8,9,9,9,8,9,8,8,287,"AirlineCo.3"
3,3,3,2,8,7,9,8,6,7,7,7,7,7,9,288,"AirlineCo.3"
3,2,1,2,7,6,7,6,8,7,8,7,8,8,6,289,"AirlineCo.3"
2,2,1,1,7,6,7,7,8,8,8,9,8,6,8,290,"AirlineCo.3"
3,1,1,2,9,9,9,9,8,9,9,8,8,9,9,291,"AirlineCo.3"
1,1,1,1,8,7,7,8,8,7,8,8,6,6,7,292,"AirlineCo.3"
1,2,2,3,7,8,8,8,8,9,9,8,8,8,9,293,"AirlineCo.3"
1,2,1,2,9,8,9,8,9,9,8,9,8,8,8,294,"AirlineCo.3"
3,2,2,2,7,9,9,9,7,8,8,8,7,8,7,295,"AirlineCo.3"
3,2,2,2,8,8,7,7,8,8,9,8,8,7,8,296,"AirlineCo.3"
3,1,2,1,7,8,9,8,8,8,8,8,8,7,8,297,"AirlineCo.3"
2,1,3,2,7,7,7,7,8,9,6,8,7,8,8,298,"AirlineCo.3"
4,2,3,2,8,9,8,8,8,7,9,7,9,8,9,299,"AirlineCo.3"
2,4,3,4,9,7,7,7,9,8,9,9,8,9,8,300,"AirlineCo.3"
1,1,2,3,7,9,8,8,9,9,8,9,8,8,7,301,"AirlineCo.3"
3,4,2,3,9,9,9,9,9,8,9,9,9,9,9,302,"AirlineCo.3"
1,2,2,1,8,8,9,7,6,8,7,7,8,7,8,303,"AirlineCo.3"
1,1,1,1,8,9,8,8,8,9,7,7,9,8,8,304,"AirlineCo.3"
1,2,2,1,8,7,8,7,8,8,6,7,8,8,8,305,"AirlineCo.3"
1,2,2,3,7,8,7,7,8,7,8,8,7,6,6,306,"AirlineCo.3"
1,3,2,3,9,8,7,8,7,9,8,8,9,8,9,307,"AirlineCo.3"
1,3,4,2,8,7,7,8,8,8,8,7,7,8,8,308,"AirlineCo.3"
2,1,1,1,7,8,7,6,6,8,6,8,8,7,8,309,"AirlineCo.3"
2,2,2,1,8,9,9,7,7,7,7,7,7,8,8,310,"AirlineCo.3"
3,4,3,3,9,8,8,7,8,8,9,8,8,8,9,311,"AirlineCo.3"
3,1,2,3,7,8,6,8,7,7,6,6,7,7,8,312,"AirlineCo.3"
2,1,3,1,8,8,7,7,7,8,7,8,8,8,7,313,"AirlineCo.3"
2,2,2,2,7,9,7,9,7,8,8,8,8,8,8,314,"AirlineCo.3"
1,2,2,1,8,9,8,7,9,8,8,9,9,9,9,315,"AirlineCo.3"
1,2,1,3,9,9,9,9,9,6,8,9,9,9,9,316,"AirlineCo.3"
2,3,2,3,8,5,7,9,9,8,8,8,8,8,9,317,"AirlineCo.3"
1,1,1,1,8,8,7,8,7,7,6,6,7,7,7,318,"AirlineCo.3"
2,3,3,3,7,9,8,9,8,9,9,7,9,8,8,319,"AirlineCo.3"
3,1,3,2,7,9,8,7,7,8,6,6,7,7,7,320,"AirlineCo.3"
1,1,2,2,9,9,9,9,8,8,9,9,8,9,8,321,"AirlineCo.3"
3,1,2,3,8,7,8,8,7,7,7,8,7,8,8,322,"AirlineCo.3"
3,1,1,1,8,7,9,7,9,8,9,8,7,8,8,323,"AirlineCo.3"
1,2,2,2,8,8,7,7,8,7,7,7,7,8,7,324,"AirlineCo.3"
2,3,3,3,9,9,9,8,9,9,8,9,7,8,9,325,"AirlineCo.3"
2,1,1,1,9,9,9,9,9,9,9,9,9,8,7,326,"AirlineCo.3"
3,3,3,2,8,8,7,7,8,7,8,7,8,8,8,327,"AirlineCo.3"
1,2,2,1,7,7,7,8,9,9,9,8,9,7,8,328,"AirlineCo.3"
3,2,1,3,7,7,6,7,8,9,9,9,8,8,9,329,"AirlineCo.3"
3,2,3,3,7,9,7,7,7,8,7,9,9,8,8,330,"AirlineCo.3"
2,1,2,2,8,9,9,8,9,9,8,9,8,8,7,331,"AirlineCo.3"
2,2,2,3,7,8,6,8,8,8,8,9,9,6,8,332,"AirlineCo.3"
2,1,1,2,8,7,8,8,9,9,9,8,6,8,9,333,"AirlineCo.3"
2,2,2,1,9,7,7,7,8,6,7,7,8,8,7,334,"AirlineCo.3"
2,2,4,3,8,7,9,7,8,8,9,9,8,9,9,335,"AirlineCo.3"
2,3,3,3,7,6,6,7,8,9,8,9,8,7,8,336,"AirlineCo.3"
1,2,2,2,7,8,9,8,8,8,9,8,8,7,8,337,"AirlineCo.3"
2,2,1,3,9,9,8,9,8,9,9,9,8,9,9,338,"AirlineCo.3"
1,2,1,2,7,8,7,6,8,7,7,7,8,7,7,339,"AirlineCo.3"
2,1,3,1,9,9,9,9,8,7,7,7,9,9,8,340,"AirlineCo.3"
3,1,4,3,8,8,9,9,9,8,8,9,8,9,9,341,"AirlineCo.3"
1,1,2,1,8,8,7,8,9,8,7,6,7,8,8,342,"AirlineCo.3"
1,2,1,2,8,8,9,7,8,9,9,9,7,9,8,343,"AirlineCo.3"
3,3,1,1,8,8,9,9,7,7,8,9,8,7,8,344,"AirlineCo.3"
3,1,1,1,8,9,8,9,8,8,9,9,8,7,7,345,"AirlineCo.3"
3,2,2,1,7,8,8,9,8,9,7,7,8,7,8,346,"AirlineCo.3"
1,2,2,1,8,7,8,8,9,8,8,9,8,7,7,347,"AirlineCo.3"
2,1,2,1,7,6,5,7,6,7,6,7,6,7,7,348,"AirlineCo.3"
3,4,4,2,9,9,9,9,9,8,8,7,8,9,9,349,"AirlineCo.3"
3,2,3,3,7,8,8,7,7,8,8,8,7,8,9,350,"AirlineCo.3"
1,4,2,3,9,9,9,9,8,7,8,7,9,8,9,351,"AirlineCo.3"
2,2,3,4,8,7,6,7,5,6,7,7,7,7,7,352,"AirlineCo.3"
4,2,3,2,7,9,8,8,8,7,8,7,6,9,9,353,"AirlineCo.3"
2,3,3,2,8,7,8,8,9,9,9,9,8,7,8,354,"AirlineCo.3"
1,1,1,1,7,7,7,6,7,8,8,8,7,7,6,355,"AirlineCo.3"
2,3,2,2,9,9,9,9,8,9,8,9,9,9,9,356,"AirlineCo.3"
1,1,2,1,8,8,9,9,8,7,7,8,9,9,7,357,"AirlineCo.3"
4,2,3,2,9,8,9,9,9,8,9,7,9,9,9,358,"AirlineCo.3"
2,3,1,1,8,7,8,8,7,6,8,9,7,9,8,359,"AirlineCo.3"
1,1,1,1,9,8,8,9,8,8,6,7,7,7,8,360,"AirlineCo.3"
1,5,2,2,8,9,8,8,8,8,9,9,8,9,8,361,"AirlineCo.3"
2,1,2,3,9,8,8,8,8,8,7,9,8,8,8,362,"AirlineCo.3"
1,3,2,3,8,8,8,8,7,7,7,8,8,9,9,363,"AirlineCo.3"
1,1,1,2,6,7,8,8,8,7,9,8,8,8,9,364,"AirlineCo.3"
2,1,1,1,8,8,9,9,8,7,7,6,7,8,8,365,"AirlineCo.3"
2,1,2,1,8,8,7,9,9,7,8,7,8,7,7,366,"AirlineCo.3"
2,4,3,3,9,6,8,8,9,8,8,8,8,8,8,367,"AirlineCo.3"
1,2,2,2,8,8,9,8,8,8,9,8,8,9,8,368,"AirlineCo.3"
1,2,2,1,8,8,8,8,9,9,9,7,8,8,8,369,"AirlineCo.3"
2,2,2,2,8,8,9,9,8,9,8,9,8,8,8,370,"AirlineCo.3"
1,1,2,2,8,7,9,8,8,7,7,7,6,8,9,371,"AirlineCo.3"
1,2,3,3,6,8,7,7,6,7,8,7,6,9,7,372,"AirlineCo.3"
3,2,2,2,7,8,8,9,8,8,7,7,7,7,8,373,"AirlineCo.3"
1,2,2,3,7,9,8,9,7,7,9,8,8,8,9,374,"AirlineCo.3"
2,1,2,1,9,8,8,7,9,8,9,9,8,7,7,375,"AirlineCo.3"
3,3,1,2,7,9,7,8,8,8,8,8,8,8,7,376,"AirlineCo.3"
1,1,2,1,8,9,6,7,7,8,8,8,8,8,8,377,"AirlineCo.3"
3,2,3,1,9,9,8,6,9,8,8,9,7,7,8,378,"AirlineCo.3"
1,2,1,1,8,8,7,6,7,7,7,7,7,6,7,379,"AirlineCo.3"
2,3,2,2,9,8,9,8,7,7,7,8,8,8,9,380,"AirlineCo.3"
3,4,4,3,9,9,9,8,9,8,9,8,9,9,9,381,"AirlineCo.3"
2,3,3,2,8,8,9,7,8,9,8,8,8,8,7,382,"AirlineCo.3"
2,1,3,1,8,7,8,8,7,7,8,7,8,8,7,383,"AirlineCo.3"
2,1,1,1,9,8,9,7,8,9,9,8,8,7,8,384,"AirlineCo.3"
2,2,2,2,9,8,9,9,9,9,9,9,9,8,8,385,"AirlineCo.3"
1,2,2,2,8,9,9,8,8,7,7,6,9,8,8,386,"AirlineCo.3"
2,3,2,2,9,9,9,9,8,9,8,7,8,8,8,387,"AirlineCo.3"
1,2,3,3,7,7,7,8,8,9,9,8,7,8,8,388,"AirlineCo.3"
1,1,1,2,9,8,8,8,8,8,9,9,8,8,8,389,"AirlineCo.3"
2,1,2,1,8,6,8,6,9,9,8,9,8,7,7,390,"AirlineCo.3"
2,3,1,2,7,9,8,7,8,7,8,7,7,8,8,391,"AirlineCo.3"
1,2,1,1,8,9,8,9,9,8,7,8,8,9,9,392,"AirlineCo.3"
3,2,3,2,9,7,7,6,6,8,6,7,8,9,9,393,"AirlineCo.3"
2,2,2,1,8,8,7,7,7,8,7,7,7,7,7,394,"AirlineCo.3"
2,1,3,2,8,6,7,8,7,6,7,6,8,8,7,395,"AirlineCo.3"
1,1,1,1,7,8,8,7,7,7,7,8,7,7,5,396,"AirlineCo.3"
2,2,2,2,8,6,9,7,7,8,8,7,7,8,9,397,"AirlineCo.3"
2,2,2,1,8,9,9,9,7,9,8,8,8,8,8,398,"AirlineCo.3"
1,1,2,2,9,8,9,7,9,6,9,8,7,8,7,399,"AirlineCo.3"
3,2,2,2,7,7,7,8,9,7,7,8,9,9,8,400,"AirlineCo.3"
1,1,1,1,9,8,9,9,9,8,9,8,8,8,7,401,"AirlineCo.3"
2,1,2,1,8,8,8,7,8,9,9,7,8,8,9,402,"AirlineCo.3"
3,1,1,1,6,6,5,7,7,9,8,7,7,6,7,403,"AirlineCo.3"
2,2,3,3,7,9,8,8,9,9,8,8,9,8,9,404,"AirlineCo.3"
3,1,1,3,8,9,7,8,9,8,8,9,8,9,8,405,"AirlineCo.3"
2,1,1,1,9,9,9,9,8,9,9,7,8,8,9,406,"AirlineCo.3"
3,3,1,3,7,7,7,8,9,9,9,9,9,7,9,407,"AirlineCo.3"
1,2,1,4,7,6,8,8,7,7,7,8,8,8,7,408,"AirlineCo.3"
3,3,3,4,7,6,8,8,7,8,8,7,7,9,9,409,"AirlineCo.3"
2,1,2,3,9,9,9,9,9,7,8,7,8,9,9,410,"AirlineCo.3"
2,1,2,1,7,9,8,8,8,6,8,8,9,8,7,411,"AirlineCo.3"
2,1,1,1,6,7,6,6,9,7,7,8,6,7,7,412,"AirlineCo.3"
1,2,4,2,7,8,8,8,9,8,8,9,7,8,7,413,"AirlineCo.3"
1,3,2,4,9,8,9,9,8,7,8,7,8,7,7,414,"AirlineCo.3"
1,1,1,1,6,8,7,7,8,7,8,6,7,6,7,415,"AirlineCo.3"
3,1,4,4,8,6,8,7,8,9,8,8,8,9,9,416,"AirlineCo.3"
2,1,1,1,8,9,9,9,9,7,8,8,9,7,8,417,"AirlineCo.3"
3,1,3,4,8,7,8,8,8,9,9,8,8,9,9,418,"AirlineCo.3"
1,3,2,2,8,7,8,7,7,7,7,8,8,7,8,419,"AirlineCo.3"
3,3,2,2,5,7,7,7,7,8,9,8,9,8,7,420,"AirlineCo.3"
2,2,2,3,8,7,8,8,6,7,7,7,7,7,7,421,"AirlineCo.3"
2,1,2,2,8,7,8,7,9,8,8,8,7,8,7,422,"AirlineCo.3"
1,3,1,2,9,9,9,9,7,7,7,8,9,9,9,423,"AirlineCo.3"
2,2,1,2,7,8,8,8,9,9,8,7,8,8,8,424,"AirlineCo.3"
2,1,1,2,7,7,7,8,8,7,8,8,6,7,6,425,"AirlineCo.3"
3,2,4,2,7,6,7,9,7,9,8,8,7,9,8,426,"AirlineCo.3"
2,2,1,2,8,9,7,8,7,8,8,7,7,8,9,427,"AirlineCo.3"
2,4,2,3,8,9,9,9,8,9,8,8,9,8,9,428,"AirlineCo.3"
2,2,2,2,9,7,8,8,9,8,8,9,8,8,9,429,"AirlineCo.3"
1,1,1,1,7,8,8,8,8,5,7,6,7,7,7,430,"AirlineCo.3"
1,1,2,1,8,8,8,8,8,7,8,9,7,7,7,431,"AirlineCo.3"
1,2,2,2,8,8,8,8,9,7,8,8,7,7,9,432,"AirlineCo.3"
2,2,2,1,8,6,8,7,8,7,9,8,8,7,8,433,"AirlineCo.3"
1,2,3,2,9,9,9,8,9,9,9,7,9,8,8,434,"AirlineCo.3"
2,1,2,3,8,9,9,9,7,8,8,8,9,9,8,435,"AirlineCo.3"
1,1,3,1,7,7,7,8,8,6,7,8,7,6,7,436,"AirlineCo.3"
3,1,1,1,8,9,9,8,7,8,8,9,9,7,7,437,"AirlineCo.3"
2,3,3,2,7,9,9,7,8,8,7,9,9,9,9,438,"AirlineCo.3"
3,2,3,2,9,7,8,9,8,9,7,8,9,8,8,439,"AirlineCo.3"
3,2,1,3,8,9,8,7,9,9,9,9,8,8,9,440,"AirlineCo.3"
3,4,2,2,8,8,8,8,8,9,7,8,8,8,9,441,"AirlineCo.3"
2,3,2,3,8,7,7,8,8,8,7,7,8,7,8,442,"AirlineCo.3"
1,2,2,2,9,9,8,8,9,7,8,9,9,8,7,443,"AirlineCo.3"
1,1,3,1,7,9,9,9,6,9,7,7,5,7,8,444,"AirlineCo.3"
2,1,1,3,8,8,9,8,8,7,7,7,8,9,8,445,"AirlineCo.3"
1,1,2,1,9,9,8,8,7,7,7,7,8,7,8,446,"AirlineCo.3"
2,3,2,1,9,9,9,8,7,9,9,8,8,9,8,447,"AirlineCo.3"
4,1,2,2,7,7,8,8,7,7,9,8,9,9,6,448,"AirlineCo.3"
3,3,2,2,9,9,9,9,8,9,9,8,9,9,9,449,"AirlineCo.3"
3,3,3,2,8,9,9,9,9,9,9,9,7,9,9,450,"AirlineCo.3"
2,2,2,3,9,9,7,8,7,7,7,7,7,8,7,451,"AirlineCo.3"
2,2,1,2,9,9,9,8,9,8,7,6,9,7,9,452,"AirlineCo.3"
3,2,3,3,8,8,8,8,7,8,8,6,8,9,8,453,"AirlineCo.3"
2,1,1,3,8,8,8,7,8,9,9,8,7,7,7,454,"AirlineCo.3"
2,3,2,2,6,8,7,8,9,9,9,8,8,8,9,455,"AirlineCo.3"
2,3,2,1,7,7,8,7,7,9,8,7,5,8,9,456,"AirlineCo.3"
1,3,2,2,9,9,9,9,6,9,9,9,8,8,8,457,"AirlineCo.3"
2,2,1,2,7,7,6,7,9,7,7,7,5,7,7,458,"AirlineCo.3"
3,4,3,3,7,7,9,9,8,9,9,9,8,8,9,459,"AirlineCo.3"
2,2,3,2,5,7,8,7,6,7,7,6,7,7,8,460,"AirlineCo.3"
1,2,3,1,8,8,7,9,7,9,9,8,7,8,8,461,"AirlineCo.3"
2,1,1,1,7,6,7,8,8,7,7,7,7,7,6,462,"AirlineCo.3"
2,1,4,2,9,8,8,8,8,6,8,8,8,9,8,463,"AirlineCo.3"
4,3,4,5,9,9,9,8,9,9,9,8,8,8,9,464,"AirlineCo.3"
2,1,3,3,8,8,7,8,8,9,7,9,9,9,9,465,"AirlineCo.3"
2,3,2,2,9,8,9,9,8,9,9,8,9,8,9,466,"AirlineCo.3"
2,3,2,2,8,7,7,8,8,8,7,7,8,8,9,467,"AirlineCo.3"
2,3,3,3,8,9,8,8,7,9,8,8,8,9,9,468,"AirlineCo.3"
1,1,1,2,9,9,9,9,9,7,8,8,9,9,9,469,"AirlineCo.3"
2,2,2,3,8,8,8,9,8,7,9,8,8,8,9,470,"AirlineCo.3"
4,3,4,2,9,8,9,9,6,8,9,9,9,8,9,471,"AirlineCo.3"
3,3,2,4,9,8,9,9,9,8,8,9,9,9,9,472,"AirlineCo.3"
1,1,1,1,7,7,5,8,8,7,8,8,8,7,8,473,"AirlineCo.3"
2,2,3,2,9,9,9,9,9,9,9,8,9,9,9,474,"AirlineCo.3"
4,1,4,2,8,8,9,9,6,6,7,8,8,7,8,475,"AirlineCo.3"
2,2,1,1,8,7,9,6,7,7,6,6,7,8,7,476,"AirlineCo.3"
1,2,2,2,6,9,7,6,9,9,8,8,7,7,8,477,"AirlineCo.3"
1,1,1,1,9,9,8,8,9,7,8,8,9,8,8,478,"AirlineCo.3"
1,2,1,1,8,7,7,8,9,7,8,8,8,8,8,479,"AirlineCo.3"
2,1,1,1,9,9,8,9,7,8,8,8,8,8,8,480,"AirlineCo.3"
2,1,2,2,7,6,6,8,7,8,8,8,7,6,8,481,"AirlineCo.3"
3,3,3,2,9,8,9,9,7,7,8,8,7,9,9,482,"AirlineCo.3"
1,1,1,1,9,9,8,8,7,7,7,7,9,7,7,483,"AirlineCo.3"
1,1,2,1,7,8,7,7,7,9,8,8,8,8,7,484,"AirlineCo.3"
2,1,2,2,6,7,6,7,7,8,8,7,6,7,7,485,"AirlineCo.3"
1,1,1,2,6,7,6,6,6,9,7,7,7,8,7,486,"AirlineCo.3"
2,2,2,1,8,8,8,9,8,7,7,7,7,9,9,487,"AirlineCo.3"
1,2,1,1,7,7,8,5,9,8,7,7,9,7,6,488,"AirlineCo.3"
1,1,1,3,9,9,8,8,9,8,8,9,9,8,8,489,"AirlineCo.3"
2,1,1,1,8,6,7,8,7,7,7,7,7,7,4,490,"AirlineCo.3"
1,3,2,3,7,7,8,9,9,8,8,9,8,8,7,491,"AirlineCo.3"
2,2,2,2,8,9,8,7,9,9,9,8,9,7,9,492,"AirlineCo.3"
3,4,2,4,9,9,9,9,9,8,8,8,9,9,9,493,"AirlineCo.3"
1,1,2,3,9,9,9,9,8,9,9,8,8,8,8,494,"AirlineCo.3"
2,2,1,2,8,9,7,7,8,9,8,9,6,9,8,495,"AirlineCo.3"
1,2,1,1,8,9,9,6,8,7,7,7,7,8,9,496,"AirlineCo.3"
2,2,2,3,9,8,8,8,7,9,8,8,8,9,8,497,"AirlineCo.3"
1,1,1,1,6,9,6,7,8,8,8,8,8,7,8,498,"AirlineCo.3"
3,2,1,1,8,8,8,7,9,9,9,8,8,8,8,499,"AirlineCo.3"
4,4,3,3,7,8,7,8,7,8,9,9,8,9,9,500,"AirlineCo.3"
1,1,2,2,7,9,8,6,7,8,7,7,8,8,8,501,"AirlineCo.3"
2,1,1,1,8,7,9,7,8,8,9,8,8,7,8,502,"AirlineCo.3"
3,3,4,2,8,8,8,9,8,7,8,6,7,9,9,503,"AirlineCo.3"
4,2,3,3,8,7,8,8,8,8,9,8,7,9,9,504,"AirlineCo.3"
1,2,1,2,6,7,6,5,7,7,8,8,7,7,6,505,"AirlineCo.3"
2,2,1,2,9,9,9,9,8,9,8,8,9,9,9,506,"AirlineCo.3"
1,1,1,1,9,7,7,8,7,7,7,7,7,7,6,507,"AirlineCo.3"
2,2,2,2,9,7,7,7,8,7,8,7,7,8,8,508,"AirlineCo.3"
3,2,1,1,7,8,8,8,5,7,8,7,8,7,7,509,"AirlineCo.3"
1,2,3,2,9,9,9,9,8,9,7,9,8,8,8,510,"AirlineCo.3"
3,2,4,2,6,9,9,8,7,8,9,7,8,7,7,511,"AirlineCo.3"
1,3,2,2,8,6,9,8,8,9,9,8,8,8,9,512,"AirlineCo.3"
2,2,2,2,8,8,8,9,8,8,7,8,8,9,8,513,"AirlineCo.3"
3,2,3,1,8,9,9,8,8,7,7,9,9,8,9,514,"AirlineCo.3"
1,1,1,2,7,7,9,7,9,7,9,8,8,7,8,515,"AirlineCo.3"
1,2,2,3,7,9,8,6,9,8,9,7,8,8,7,516,"AirlineCo.3"
2,2,2,1,8,8,7,7,7,8,6,7,8,8,8,517,"AirlineCo.3"
3,3,3,4,6,7,7,6,9,8,8,8,7,8,8,518,"AirlineCo.3"
3,2,2,3,8,8,9,9,7,9,9,9,9,9,9,519,"AirlineCo.3"
1,3,1,3,6,8,6,6,7,8,8,9,8,8,7,520,"AirlineCo.3"
3,4,3,4,8,7,8,8,8,9,9,9,8,9,9,521,"AirlineCo.3"
1,1,1,1,8,7,7,9,8,7,7,7,7,8,6,522,"AirlineCo.3"
2,2,2,1,9,9,7,9,8,8,8,8,9,8,8,523,"AirlineCo.3"
3,3,3,2,7,6,6,6,9,7,7,6,6,5,6,524,"AirlineCo.3"
2,2,2,1,6,7,9,8,7,7,7,6,8,7,8,525,"AirlineCo.3"
4,2,1,2,9,9,9,9,9,8,9,8,9,9,9,526,"AirlineCo.3"
1,1,1,1,8,8,8,8,9,8,8,9,7,7,7,527,"AirlineCo.3"
3,2,4,4,7,9,7,7,9,8,8,8,7,7,8,528,"AirlineCo.3"
3,3,4,4,9,8,8,7,8,8,7,8,9,9,9,529,"AirlineCo.3"
3,3,3,3,7,8,8,8,8,9,8,8,8,9,7,530,"AirlineCo.3"
1,3,1,2,8,7,7,8,8,9,9,8,8,7,7,531,"AirlineCo.3"
2,2,3,3,9,8,8,7,8,7,8,8,8,8,8,532,"AirlineCo.3"
2,1,1,1,8,8,7,8,7,7,6,8,8,6,7,533,"AirlineCo.3"
1,1,1,2,9,8,8,8,9,9,8,9,9,8,7,534,"AirlineCo.3"
2,1,1,1,8,6,7,8,9,8,8,9,8,7,7,535,"AirlineCo.3"
1,2,2,3,9,9,9,8,8,8,7,8,9,8,9,536,"AirlineCo.3"
3,3,2,3,9,9,9,9,8,9,9,8,9,9,9,537,"AirlineCo.3"
2,1,1,2,7,8,7,7,8,6,6,7,8,6,6,538,"AirlineCo.3"
2,3,4,1,8,7,8,9,9,9,7,8,7,8,8,539,"AirlineCo.3"
1,2,2,2,8,9,7,8,7,8,8,8,8,9,9,540,"AirlineCo.3"
3,3,2,2,6,6,6,7,9,7,6,8,7,8,8,541,"AirlineCo.3"
3,3,1,2,8,8,9,8,9,9,9,9,8,9,8,542,"AirlineCo.3"
3,2,3,1,8,7,7,8,8,8,7,7,9,9,9,543,"AirlineCo.3"
3,2,2,1,9,7,9,8,7,8,8,8,8,8,8,544,"AirlineCo.3"
3,3,3,3,8,9,9,8,9,9,9,9,9,9,8,545,"AirlineCo.3"
1,1,1,2,8,6,7,7,7,7,8,7,8,7,8,546,"AirlineCo.3"
2,1,3,2,9,9,9,8,9,9,9,9,7,9,9,547,"AirlineCo.3"
2,1,1,3,6,8,6,6,6,7,7,8,7,8,8,548,"AirlineCo.3"
1,2,3,3,9,9,9,9,9,9,9,9,8,9,9,549,"AirlineCo.3"
3,1,2,3,8,9,7,7,8,8,7,8,7,8,6,550,"AirlineCo.3"
2,2,1,2,9,7,9,9,9,9,9,8,7,8,9,551,"AirlineCo.3"
1,1,2,1,9,7,8,9,7,7,7,6,8,8,8,552,"AirlineCo.3"
3,4,2,2,9,8,9,9,9,7,8,7,8,9,9,553,"AirlineCo.3"
2,3,4,3,9,7,9,9,8,8,9,9,7,9,9,554,"AirlineCo.3"
1,1,1,1,7,7,7,7,8,8,7,7,7,6,6,555,"AirlineCo.3"
3,2,2,3,7,8,8,8,8,7,6,6,7,8,7,556,"AirlineCo.3"
2,3,1,4,9,9,9,9,9,9,8,8,7,9,9,557,"AirlineCo.3"
1,2,2,3,8,8,8,8,8,7,8,7,7,9,8,558,"AirlineCo.3"
3,3,4,2,9,9,8,8,9,8,8,8,9,9,9,559,"AirlineCo.3"
3,1,2,1,8,8,8,9,9,9,9,8,8,8,9,560,"AirlineCo.3"
2,3,3,2,8,7,8,6,9,7,7,8,7,8,7,561,"AirlineCo.3"
2,3,1,3,7,7,6,8,8,9,8,8,7,9,6,562,"AirlineCo.3"
3,3,3,4,9,9,7,8,8,8,9,9,9,9,8,563,"AirlineCo.3"
3,1,2,3,9,9,9,6,8,9,8,9,8,8,9,564,"AirlineCo.3"
2,2,2,1,8,7,9,7,9,9,9,9,8,9,9,565,"AirlineCo.3"
2,2,4,2,9,9,9,9,8,7,9,8,9,9,9,566,"AirlineCo.3"
1,2,2,3,8,9,8,7,9,9,9,7,6,7,7,567,"AirlineCo.3"
1,2,1,1,8,6,8,8,8,7,7,7,7,7,8,568,"AirlineCo.3"
1,1,1,1,8,8,8,8,6,6,6,6,7,6,6,569,"AirlineCo.3"
2,2,2,3,9,9,9,9,8,9,7,8,7,9,8,570,"AirlineCo.3"
1,1,2,2,8,9,9,9,6,7,6,7,6,9,8,571,"AirlineCo.3"
1,3,2,3,7,8,8,7,6,8,7,7,8,8,8,572,"AirlineCo.3"
1,2,1,2,8,8,8,7,9,9,8,9,9,8,7,573,"AirlineCo.3"
